Date,Location,MaxTemp,MinTemp,Rainfall,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm
2017-03-08,Perth,34.5,20.7,0,7,9,57,41,1010.9,1008.1
2017-03-09,Perth,31.9,18.1,0,9,11,68,43,1012.8,1009.3
2017-03-10,Perth,29.9,19.5,0,17,17,62,39,1013.5,1011.1
2017-03-11,Perth,30.9,15.6,0,17,15,58,31,1017,1013.3
2017-03-12,Perth,24.8,18.5,0,11,9,48,87,1011.2,1008.5
2017-03-13,Perth,24.2,20.6,8.4,13,19,75,58,1007.4,1008.6
2017-03-14,Perth,24.1,18.7,2.4,17,22,70,56,1011.1,1010.1
2017-03-15,Perth,24,16.6,1.6,17,19,59,39,1019.3,1017.9
2017-03-16,Perth,28.3,13,0,13,4,52,29,1018.3,1013.3
2017-03-17,Perth,24.6,11.7,0,11,15,57,60,1011.3,1010.9
2017-03-18,Perth,19.8,16.8,1.2,13,13,92,64,1017.3,1018.3
2017-03-19,Perth,23.8,10.3,0.4,9,15,56,33,1024.7,1020.4
2017-03-20,Perth,26.2,12.6,0,13,11,52,33,1020.3,1014.2
2017-03-21,Perth,21.4,17.5,0,13,13,53,78,1009.9,1005.7
2017-03-22,Perth,24,16.2,3.8,17,15,70,61,1007.8,1007.9
2017-03-23,Perth,24.2,16.8,0.8,13,17,79,61,1013.6,1012.6
2017-03-24,Perth,26.3,14.7,0,7,15,74,56,1016.5,1012.5
2017-03-25,Perth,27.2,15.7,0,11,11,64,54,1012.3,1008.6
2017-03-26,Perth,22.4,16.6,2.2,24,22,48,51,1013.3,1015.9
2017-03-27,Perth,23.3,8.3,0.2,7,17,62,36,1023.8,1019.7
2017-03-28,Perth,22.9,9.5,0,2,17,67,64,1019.7,1017.6
2017-03-29,Perth,24.9,12.9,0,9,15,53,28,1025.1,1021.6
2017-03-30,Perth,28,12.1,0,13,11,50,28,1023.3,1020.1
2017-03-31,Perth,29.9,9.6,0,6,9,44,21,1023.1,1020.5
2017-04-01,Perth,30.1,14.9,0,11,7,51,25,1023.9,1020.3
2017-04-02,Perth,31.6,17.4,0,17,9,34,20,1021.4,1018.6
2017-04-03,Perth,31.8,12.1,0,6,19,39,34,1022.7,1020.8
2017-04-04,Perth,30.4,15.4,0,11,9,64,29,1024.9,1020.3
2017-04-05,Perth,30.4,12.3,0,6,11,55,37,1018.2,1013.5
2017-04-06,Perth,24.4,13.7,0,2,20,94,63,1013.1,1011.7
2017-04-07,Perth,22.3,14.8,0,17,4,56,33,1023.6,1021.6
2017-04-08,Perth,23.6,8.7,0,7,17,58,44,1027.6,1024.5
2017-04-09,Perth,27.4,11.1,0,13,9,56,26,1027.4,1023.1
2017-04-10,Perth,30.1,10,0,9,6,51,20,1022.7,1018.4
2017-04-11,Perth,28.1,13.1,0,9,13,38,35,1016.6,1015.7
2017-04-12,Perth,23.8,10.6,0,9,15,69,52,1021.5,1019.9
2017-04-13,Perth,26.8,12.9,0,11,15,64,49,1024.3,1020.1
2017-04-14,Perth,29,12.8,0,2,11,73,42,1019.3,1015.4
2017-04-15,Perth,29.3,14.8,0,11,9,73,38,1015.7,1011.7
2017-04-16,Perth,25.1,17.2,0,11,11,66,54,1014.6,1011.6
2017-04-17,Perth,21.8,15.4,0,13,11,74,59,1015.3,1013.2
2017-04-18,Perth,25,15.3,0,9,15,72,63,1013,1010.4
2017-04-19,Perth,25.6,14.1,0,4,15,75,52,1018.4,1017.5
2017-04-20,Perth,28.6,11.2,0,2,15,69,41,1021.7,1018.1
2017-04-21,Perth,28.3,12.2,0,0,11,60,46,1020.2,1017.2
2017-04-22,Perth,28.6,15.3,0,6,13,61,45,1019.7,1017.3
2017-04-23,Perth,28.1,16.5,0,7,11,70,40,1020.8,1017
2017-04-24,Perth,26,14.6,0,7,15,68,47,1022.4,1019.2
2017-04-25,Perth,24.2,13.2,0,11,13,69,45,1026.8,1023.5
2017-04-26,Perth,26.1,8.3,0,6,17,58,44,1027.6,1024.2
2017-04-27,Perth,26.3,12,0,7,11,51,30,1027,1023.3
2017-04-28,Perth,26.7,9.6,0,6,15,52,37,1026.2,1022.8
2017-04-29,Perth,27.6,8.7,0,6,13,46,28,1024.1,1020.7
2017-04-30,Perth,23.9,8.7,0,0,17,65,60,1022.9,1020.6
2017-05-01,Perth,24.1,12.1,0,9,9,62,40,1026.3,1023.3
2017-05-02,Perth,26.4,10.4,0,7,7,57,33,1025.7,1021.5
2017-05-03,Perth,29.2,13,0,13,13,47,37,1020.4,1017.5
2017-05-04,Perth,24.2,14.2,0,6,11,78,65,1018.3,1017.1
2017-05-05,Perth,24.3,16,7.8,0,9,88,55,1022.1,1021.7
2017-05-06,Perth,26.3,12.2,0.2,7,6,75,42,1027.4,1024.3
2017-05-07,Perth,30.8,11.7,0,13,9,55,28,1023.8,1020
2017-05-08,Perth,26.4,13.3,0,11,13,56,67,1020.6,1017
2017-05-09,Perth,20.7,17.4,2.2,6,13,87,55,1019.8,1019.5
2017-05-10,Perth,21.6,8.6,0,4,13,59,39,1023.2,1020.6
2017-05-11,Perth,22.1,10,0,2,11,71,45,1023.1,1019.6
2017-05-12,Perth,22.5,8.6,0,9,4,79,37,1022,1018.4
2017-05-13,Perth,22.9,8,0,6,9,67,39,1020.3,1018.6
2017-05-14,Perth,25,11.7,0,11,17,49,62,1013.1,1009.1
2017-05-15,Perth,20.7,15.7,3,20,15,61,62,1008.4,1008.2
2017-05-16,Perth,21.5,14.5,7.6,9,7,80,52,1015.4,1015.4
2017-05-17,Perth,20.4,10.1,0,6,11,79,58,1021.6,1019.5
2017-05-18,Perth,25.9,9.4,0,13,13,59,37,1019,1016.7
2017-05-19,Perth,22.9,15.4,1,7,15,97,63,1014.2,1011.4
2017-05-20,Perth,16.9,10.9,8.2,2,7,86,82,1015,1011.6
2017-05-21,Perth,18.2,12.2,17.2,17,19,85,74,1006.3,1009.5
2017-05-22,Perth,19.9,8.5,16,6,6,94,61,1019.9,1019.6
2017-05-23,Perth,17.9,11.5,5.2,7,6,99,87,1023.1,1021.1
2017-05-24,Perth,21.4,12.5,1,7,9,90,55,1022.5,1020.3
2017-05-25,Perth,22.4,7.4,0,6,9,94,46,1022.1,1018.9
2017-05-26,Perth,19.4,10,1.4,9,11,90,60,1021.1,1020.1
2017-05-27,Perth,18.8,7.6,0,9,13,72,50,1026.4,1024.3
2017-05-28,Perth,19.4,4.9,0,7,7,75,48,1027.7,1024.2
2017-05-29,Perth,21.6,5.8,0,9,9,69,42,1026.2,1022.5
2017-05-30,Perth,24.9,9.3,0,13,9,51,46,1022.8,1020.4
2017-05-31,Perth,25.8,7.7,0,0,11,96,34,1022,1019.7
2017-06-01,Perth,22.8,8.2,0,6,9,94,60,1022.1,1021.5
2017-06-02,Perth,24.2,8.7,0,9,9,89,67,1025.2,1023.1
2017-06-03,Perth,22.7,10.3,0,6,7,96,62,1027.8,1025.5
2017-06-04,Perth,22.2,12.1,0,9,9,84,57,1029.7,1025.9
2017-06-05,Perth,25.6,9.7,0,6,7,75,35,1027.4,1023.5
2017-06-06,Perth,25.4,8.6,0,11,7,52,18,1024.2,1020.8
2017-06-07,Perth,22.6,5.9,0,0,7,70,42,1026.9,1025.4
2017-06-08,Perth,22.5,8.5,0,4,9,74,31,1030.7,1027.2
2017-06-09,Perth,24.3,1.9,0,13,9,34,15,1029.7,1026.3
2017-06-10,Perth,21,6,0,7,11,41,23,1026.9,1023.7
2017-06-11,Perth,23.6,8.1,0,6,11,45,20,1023.8,1021.1
2017-06-12,Perth,24.2,6.4,0,11,9,37,23,1021.2,1018.5
2017-06-13,Perth,24.6,6.7,0,7,7,43,34,1016.8,1014.5
2017-06-14,Perth,20.9,12.9,26.2,2,4,95,63,1019.9,1018.7
2017-06-15,Perth,19.6,10.9,0,6,11,86,64,1024.6,1023.5
2017-06-16,Perth,21.2,6.5,0,4,7,97,50,1027.3,1024.7
2017-06-17,Perth,21.6,7,0,0,9,96,49,1029.3,1026.1
2017-06-18,Perth,23.4,7.5,0,13,6,67,41,1026.9,1022.9
2017-06-19,Perth,23,5.5,0,4,9,84,55,1023,1020.3
2017-06-20,Perth,22.5,7.8,0,7,11,98,59,1019.3,1015.9
2017-06-21,Perth,19.9,10.3,0.2,9,15,89,60,1017.1,1013.8
2017-06-22,Perth,16.8,13,61.2,17,17,90,75,1005.6,1008.9
2017-06-23,Perth,18.9,13.3,0.4,11,11,85,65,1019.2,1019.4
2017-06-24,Perth,18.2,11.5,0,9,11,62,47,1025.9,1023.4
2017-06-25,Perth,17,6.3,0,4,11,75,49,1028.6,1026
2013-03-01,SalmonGums,19.1,17.3,0,33,20,69,90,NA,NA
2013-03-02,SalmonGums,21.1,15,55.4,13,6,94,80,NA,NA
2013-03-03,SalmonGums,25.8,17.5,0.8,13,7,92,80,NA,NA
2013-03-04,SalmonGums,36.3,16.8,0.2,20,11,64,28,NA,NA
2013-03-05,SalmonGums,30.9,17.7,0,11,9,72,41,NA,NA
2013-03-06,SalmonGums,23.1,17.1,3,19,19,75,70,NA,NA
2013-03-07,SalmonGums,23.5,15.8,1.8,17,20,76,58,NA,NA
2013-03-08,SalmonGums,24.2,15.4,1.8,7,7,70,51,NA,NA
2013-03-09,SalmonGums,26.1,15.1,0,4,9,78,41,NA,NA
2013-03-10,SalmonGums,30.6,16.8,0,19,17,65,33,NA,NA
2013-03-11,SalmonGums,29,18.9,4.2,13,17,88,53,NA,NA
2013-03-12,SalmonGums,20.4,11.8,2.6,41,26,60,44,NA,NA
2013-03-13,SalmonGums,21.8,6.1,0,11,13,59,46,NA,NA
2013-03-14,SalmonGums,23.1,7.8,0,15,13,61,42,NA,NA
2013-03-15,SalmonGums,18.9,14.6,17.4,15,15,94,92,NA,NA
2013-03-16,SalmonGums,22.4,14.8,18.2,24,24,88,71,NA,NA
2013-03-17,SalmonGums,21.1,16.5,17.4,24,19,89,84,NA,NA
2013-03-18,SalmonGums,25.8,16.1,4,20,15,90,64,NA,NA
2013-03-19,SalmonGums,30.2,15.7,0,9,7,77,42,NA,NA
2013-03-20,SalmonGums,23.2,17.6,0,17,30,82,69,NA,NA
2013-03-21,SalmonGums,19.4,8.8,0,9,4,61,49,NA,NA
2013-03-22,SalmonGums,22.4,6,0,7,9,66,45,NA,NA
2013-03-23,SalmonGums,26.9,6.9,0,9,13,61,28,NA,NA
2013-03-24,SalmonGums,26.6,8.7,0,6,6,73,45,NA,NA
2013-03-25,SalmonGums,34.2,12.6,0,19,6,47,69,NA,NA
2013-03-26,SalmonGums,19.7,15.9,1.2,7,37,84,92,NA,NA
2013-03-27,SalmonGums,19.7,8.4,16.4,13,26,76,58,NA,NA
2013-03-28,SalmonGums,18.9,5.3,0.2,11,13,77,65,NA,NA
2013-03-29,SalmonGums,19.7,7.2,0,7,7,76,62,NA,NA
2013-03-30,SalmonGums,20.4,9.6,0,6,9,89,57,NA,NA
2013-03-31,SalmonGums,22.9,6.5,0,9,4,78,46,NA,NA
2013-04-01,SalmonGums,24.9,7.3,0,11,9,64,37,NA,NA
2013-04-02,SalmonGums,25.4,10.1,0,15,11,73,41,NA,NA
2013-04-03,SalmonGums,26.6,12.1,0,15,9,66,37,NA,NA
2013-04-04,SalmonGums,29,8.8,0,15,13,60,26,NA,NA
2013-04-05,SalmonGums,33.8,15.2,0,17,7,40,21,NA,NA
2013-04-06,SalmonGums,22.1,16.3,0,22,24,77,84,NA,NA
2013-04-07,SalmonGums,25.8,15.7,0.6,6,13,90,57,NA,NA
2013-04-08,SalmonGums,33.7,12.3,0,20,15,37,20,NA,NA
2013-04-09,SalmonGums,33.9,16,0,19,11,30,17,NA,NA
2013-04-10,SalmonGums,35,10.6,0,17,9,27,14,NA,NA
2013-04-11,SalmonGums,35.7,13.5,0,13,9,31,15,NA,NA
2013-04-12,SalmonGums,21.9,17.9,0,6,9,85,72,NA,NA
2013-04-13,SalmonGums,29,16.3,0,6,9,79,42,NA,NA
2013-04-14,SalmonGums,25.7,15.3,0,6,19,79,62,NA,NA
2013-04-15,SalmonGums,24.6,10.4,0,9,9,83,58,NA,NA
2013-04-16,SalmonGums,26.3,13.9,0,11,9,59,56,NA,NA
2013-04-17,SalmonGums,24.2,15.7,0,6,7,81,80,NA,NA
2013-04-18,SalmonGums,24.9,16.1,6.8,15,17,85,53,NA,NA
2013-04-19,SalmonGums,20.9,13.5,0,15,11,80,82,NA,NA
2013-04-20,SalmonGums,23,14,2,15,22,92,84,NA,NA
2013-04-21,SalmonGums,20.4,7.6,0.2,15,20,75,41,NA,NA
2013-04-22,SalmonGums,21.6,10.8,0,6,11,88,52,NA,NA
2013-04-23,SalmonGums,23,5.8,0.2,6,11,82,44,NA,NA
2013-04-24,SalmonGums,26.1,5.2,0,13,6,59,31,NA,NA
2013-04-25,SalmonGums,29.2,9.2,0,19,13,40,24,NA,NA
2013-04-26,SalmonGums,32.2,16.6,0,9,19,34,21,NA,NA
2013-04-27,SalmonGums,24.9,12.3,0,17,22,67,63,NA,NA
2013-04-28,SalmonGums,21.3,9.2,0,9,11,75,62,NA,NA
2013-04-29,SalmonGums,20.4,11.8,0,15,9,76,60,NA,NA
2013-04-30,SalmonGums,22.5,9.8,0,9,7,95,61,NA,NA
2013-05-01,SalmonGums,28.9,12.3,0,19,17,76,40,NA,NA
2013-05-02,SalmonGums,21.5,17.5,0.2,15,19,67,74,NA,NA
2013-05-03,SalmonGums,22.7,13,1.2,15,19,80,67,NA,NA
2013-05-04,SalmonGums,22.9,9.8,0.2,4,7,95,48,NA,NA
2013-05-05,SalmonGums,22.6,10.2,0,7,7,94,55,NA,NA
2013-05-06,SalmonGums,28.6,13.4,0.2,20,13,64,29,NA,NA
2013-05-07,SalmonGums,28.2,15.4,0,9,15,62,26,NA,NA
2013-05-08,SalmonGums,24.7,15,0,20,28,41,63,NA,NA
2013-05-09,SalmonGums,18.9,12.5,9.8,37,26,63,45,NA,NA
2013-05-10,SalmonGums,18.8,11,0,22,22,55,34,NA,NA
2013-05-11,SalmonGums,18.4,9.8,0,20,22,67,70,NA,NA
2013-05-12,SalmonGums,16.7,8.8,0,13,19,87,69,NA,NA
2013-05-13,SalmonGums,17.3,4.2,2,11,9,94,70,NA,NA
2013-05-14,SalmonGums,18.3,1.7,0.4,2,6,94,52,NA,NA
2013-05-15,SalmonGums,19.9,1,0,2,4,93,44,NA,NA
2013-05-16,SalmonGums,22.5,1.9,0,19,9,57,31,NA,NA
2013-05-17,SalmonGums,22.5,12,0,11,24,55,31,NA,NA
2013-05-18,SalmonGums,20.2,3.5,0.2,11,15,83,41,NA,NA
2013-05-19,SalmonGums,17,5.6,1.2,2,4,93,57,NA,NA
2013-05-20,SalmonGums,18.5,6.5,3.8,17,15,93,84,NA,NA
2013-05-21,SalmonGums,17.9,12,13.2,24,24,78,69,NA,NA
2013-05-22,SalmonGums,17.2,8.3,0.6,9,9,75,58,NA,NA
2013-05-23,SalmonGums,17,2.8,0,11,7,74,59,NA,NA
2013-05-24,SalmonGums,17.4,0,0,13,15,87,54,NA,NA
2013-05-25,SalmonGums,19.5,0.1,0,15,9,86,53,NA,NA
2013-05-26,SalmonGums,20.9,6.8,0,7,0,76,45,NA,NA
2013-05-27,SalmonGums,24.4,11.4,0,13,9,56,36,NA,NA
2013-05-28,SalmonGums,20.1,13.2,0.2,11,19,75,56,NA,NA
2013-05-29,SalmonGums,14,5,0.2,0,11,95,93,NA,NA
2013-05-30,SalmonGums,14.9,7.5,6.6,15,11,85,84,NA,NA
2013-05-31,SalmonGums,12.4,7.5,9.8,22,20,90,91,NA,NA
2013-06-01,SalmonGums,15.3,8.6,3.6,20,15,92,67,NA,NA
2013-06-02,SalmonGums,16.4,7,0.4,9,15,95,77,NA,NA
2013-06-03,SalmonGums,17.8,10.9,0.6,11,17,76,64,NA,NA
2013-06-04,SalmonGums,16.8,7.9,0,7,9,80,69,NA,NA
2013-06-05,SalmonGums,19,7,0,13,17,73,53,NA,NA
2013-06-06,SalmonGums,17.2,7.7,0,17,11,80,75,NA,NA
2013-06-07,SalmonGums,16.5,3.3,0.4,9,7,95,57,NA,NA
2013-06-08,SalmonGums,20.3,9.6,0,19,15,71,51,NA,NA
2013-06-09,SalmonGums,20.3,5.8,0,11,9,75,62,NA,NA
2013-06-10,SalmonGums,16,10.8,6.8,13,22,89,70,NA,NA
2013-06-11,SalmonGums,13.8,5.1,0,6,11,79,59,NA,NA
2013-06-12,SalmonGums,12.5,5.9,0,9,11,74,63,NA,NA
2013-06-13,SalmonGums,15.8,0.3,0,7,9,94,50,NA,NA
2013-06-14,SalmonGums,15.2,-0.8,0,7,13,95,58,NA,NA
2013-06-15,SalmonGums,13.7,7.3,0.4,6,13,93,77,NA,NA
2013-06-16,SalmonGums,16.3,0.8,0.2,2,4,95,58,NA,NA
2013-06-17,SalmonGums,16.4,7,0,11,11,83,55,NA,NA
2013-06-18,SalmonGums,14.4,5.1,0,15,11,93,64,NA,NA
2013-06-19,SalmonGums,16.7,5.6,0.2,13,15,95,66,NA,NA
2013-06-20,SalmonGums,15.1,5.8,1.8,11,15,93,62,NA,NA
2013-06-21,SalmonGums,12.2,5.1,2.2,0,9,95,72,NA,NA
2013-06-22,SalmonGums,16.5,1.3,0,15,13,78,49,NA,NA
2013-06-23,SalmonGums,17.9,3.4,0,19,20,62,38,NA,NA
2013-06-24,SalmonGums,18.9,6.8,0,13,15,65,60,NA,NA
2013-06-25,SalmonGums,18.2,10.4,0,17,7,78,83,NA,NA
2013-06-26,SalmonGums,16.2,2.7,1.6,6,4,94,64,NA,NA
2013-06-27,SalmonGums,18,2.5,0,6,7,95,43,NA,NA
2013-06-28,SalmonGums,18.9,0.8,0,7,6,72,40,NA,NA
2013-06-29,SalmonGums,20,0.9,0,9,7,62,39,NA,NA
2013-06-30,SalmonGums,20.8,1.6,0.2,13,11,71,35,NA,NA
2013-07-01,SalmonGums,19.6,3.5,0,11,13,56,29,NA,NA
2013-07-02,SalmonGums,20.3,-0.4,0,11,15,52,24,NA,NA
2013-07-03,SalmonGums,14.3,3.6,0,7,13,87,86,NA,NA
2013-07-04,SalmonGums,13.6,5.2,0.6,17,13,87,67,NA,NA
2013-07-05,SalmonGums,13.7,0.8,0.4,11,11,90,51,NA,NA
2013-07-06,SalmonGums,14.1,2.1,0,7,19,87,69,NA,NA
2013-07-07,SalmonGums,14.3,-2.4,0.2,7,2,89,54,NA,NA
2013-07-08,SalmonGums,15,-4.4,0,15,9,74,39,NA,NA
2013-07-09,SalmonGums,19.7,0.8,0,19,19,67,36,NA,NA
2013-07-10,SalmonGums,19.2,1.8,0,7,6,75,50,NA,NA
2013-07-11,SalmonGums,17.5,3,0.4,4,9,92,69,NA,NA
2013-07-12,SalmonGums,13.5,7.4,1.6,13,7,92,93,NA,NA
2013-07-13,SalmonGums,16.3,10.5,19.4,17,13,92,72,NA,NA
2013-07-14,SalmonGums,19.3,5.5,0.4,11,11,88,49,NA,NA
2013-07-15,SalmonGums,21.4,8.3,0,19,9,62,46,NA,NA
2013-07-16,SalmonGums,19.3,9,0,11,13,80,70,NA,NA
2013-07-17,SalmonGums,12.9,8.2,4.4,33,30,90,78,NA,NA
2013-07-18,SalmonGums,12.3,6,8.6,15,26,90,69,NA,NA
2013-07-19,SalmonGums,13.4,5.1,2.2,19,20,91,57,NA,NA
2013-07-20,SalmonGums,12.3,5.8,0.8,13,17,91,65,NA,NA
2013-07-21,SalmonGums,13.1,1.3,1,7,7,94,66,NA,NA
2013-07-22,SalmonGums,14.9,-1.8,0,13,17,87,55,NA,NA
2013-07-23,SalmonGums,17.8,4.2,0,22,26,60,38,NA,NA
2013-07-24,SalmonGums,18,10.5,0.2,6,19,81,51,NA,NA
2013-07-25,SalmonGums,18.8,2.5,0.2,9,13,72,38,NA,NA
2013-07-26,SalmonGums,18.3,10.2,2,24,17,77,76,NA,NA
2013-07-27,SalmonGums,13.7,7.9,1,19,11,76,67,NA,NA
2013-07-28,SalmonGums,17.1,8,0.8,11,9,87,57,NA,NA
2013-07-29,SalmonGums,15.5,6.2,0,11,7,93,70,NA,NA
2013-07-30,SalmonGums,18.6,5,0.2,13,15,75,38,NA,NA
2013-07-31,SalmonGums,20,6,0,19,19,68,51,NA,NA
2013-08-01,SalmonGums,20.6,9,0,17,13,82,57,NA,NA
2013-08-02,SalmonGums,18.9,5.5,0.2,9,13,95,54,NA,NA
2013-08-03,SalmonGums,18.8,3,0,9,13,80,56,NA,NA
2013-08-04,SalmonGums,24.6,2.3,0,20,26,62,21,NA,NA
2013-08-05,SalmonGums,21.6,7.8,0,19,20,76,44,NA,NA
2013-08-06,SalmonGums,19.7,10.5,0,13,7,79,57,NA,NA
2013-08-07,SalmonGums,24.7,11.5,1.6,17,22,81,29,NA,NA
2013-08-08,SalmonGums,16.9,14.3,1.2,15,15,90,89,NA,NA
2013-08-09,SalmonGums,18.2,7.3,10.6,17,9,84,61,NA,NA
2013-08-10,SalmonGums,18.7,8.8,0,11,19,68,47,NA,NA
2013-08-11,SalmonGums,16.8,8.7,0,15,17,77,48,NA,NA
2013-08-12,SalmonGums,18.3,2.5,0,17,19,76,40,NA,NA
2013-08-13,SalmonGums,18.8,8.4,0,26,26,66,53,NA,NA
2013-08-14,SalmonGums,17.4,1.7,0.6,9,19,82,38,NA,NA
2013-08-15,SalmonGums,19.6,2.6,0,20,24,68,45,NA,NA
2013-08-16,SalmonGums,14.9,3.4,6.6,26,24,70,49,NA,NA
2013-08-17,SalmonGums,17.4,6.6,0,22,24,73,47,NA,NA
2013-08-18,SalmonGums,14.8,6.7,0.4,9,17,92,76,NA,NA
2013-08-19,SalmonGums,16.7,4.2,0.4,11,6,83,56,NA,NA
2013-08-20,SalmonGums,19.7,-0.7,0,13,15,73,34,NA,NA
2013-08-21,SalmonGums,18.8,7.3,0.2,15,19,79,51,NA,NA
2013-08-22,SalmonGums,17.7,3.8,0,13,11,86,52,NA,NA
2013-08-23,SalmonGums,19.4,9.3,0.8,2,6,83,51,NA,NA
2013-08-24,SalmonGums,25.7,1.1,0,19,13,49,16,NA,NA
2013-08-25,SalmonGums,22.3,1.7,0,17,15,30,26,NA,NA
2013-08-26,SalmonGums,20.6,12.3,0.4,20,22,66,51,NA,NA
2013-08-27,SalmonGums,20,8.2,0.8,9,9,86,46,NA,NA
2013-08-28,SalmonGums,18.1,9.4,1.4,11,19,93,41,NA,NA
2013-08-29,SalmonGums,19.5,6.2,0.4,15,22,75,38,NA,NA
2013-08-30,SalmonGums,22,8.3,0,22,33,64,37,NA,NA
2013-08-31,SalmonGums,23.3,13.9,0,26,35,63,40,NA,NA
2013-09-01,SalmonGums,25.3,10.5,0,17,15,69,33,NA,NA
2013-09-02,SalmonGums,27.5,5.4,0,4,6,55,30,NA,NA
2013-09-03,SalmonGums,27.8,5.9,0,7,22,60,37,NA,NA
2013-09-04,SalmonGums,19.3,10,2.6,20,15,64,26,NA,NA
2013-09-05,SalmonGums,21.2,0.2,0,9,13,44,26,NA,NA
2013-09-06,SalmonGums,21.8,-1.5,0,9,11,42,24,NA,NA
2013-09-07,SalmonGums,16.8,5.8,10,13,17,94,92,NA,NA
2013-09-08,SalmonGums,17.2,10.2,3.8,22,20,75,60,NA,NA
2013-09-09,SalmonGums,19.4,4.7,0,4,7,84,34,NA,NA
2013-09-10,SalmonGums,26.7,5.6,0,19,17,64,22,NA,NA
2013-09-11,SalmonGums,21.7,6.7,0.2,33,31,51,35,NA,NA
2013-09-12,SalmonGums,20.3,11.3,0,26,22,61,48,NA,NA
2013-09-13,SalmonGums,22.2,5.8,0,17,9,63,32,NA,NA
2013-09-14,SalmonGums,18.3,8.8,0.2,9,13,72,66,NA,NA
2013-09-15,SalmonGums,17.8,9.3,22.8,7,9,94,79,NA,NA
2013-09-16,SalmonGums,21.4,11.6,7.2,13,20,92,46,NA,NA
2013-09-17,SalmonGums,15.9,7.2,2.2,26,24,65,46,NA,NA
2013-09-18,SalmonGums,19.8,2.2,0,20,30,57,40,NA,NA
2013-09-19,SalmonGums,22,9.3,0,22,15,60,43,NA,NA
2013-09-20,SalmonGums,25.3,8,0,15,30,57,24,NA,NA
2013-09-21,SalmonGums,24.2,6.9,0,11,19,52,29,NA,NA
2013-09-22,SalmonGums,21.2,8.6,0,37,28,46,58,NA,NA
2013-09-23,SalmonGums,23.3,11.6,2.4,33,33,65,57,NA,NA
2013-09-24,SalmonGums,24.3,16.4,0,35,33,56,38,NA,NA
2013-09-25,SalmonGums,19.3,8.5,2.2,35,9,57,28,NA,NA
2013-09-26,SalmonGums,24.1,4.1,0,20,30,37,28,NA,NA
2013-09-27,SalmonGums,21.5,4.2,0.2,20,15,58,28,NA,NA
2013-09-28,SalmonGums,26.5,2.6,0,7,24,56,17,NA,NA
2013-09-29,SalmonGums,24.7,5.3,0,15,24,56,33,NA,NA
2013-09-30,SalmonGums,15.3,7.4,2.4,24,22,77,50,NA,NA
2013-10-01,SalmonGums,23,0.3,0.2,17,19,46,23,NA,NA
2013-10-02,SalmonGums,22.9,6.7,0,22,9,66,34,NA,NA
2013-10-03,SalmonGums,32.5,7.8,0,24,22,34,13,NA,NA
2013-10-04,SalmonGums,26.4,13.4,0,15,11,74,28,NA,NA
2013-10-05,SalmonGums,27.6,6.9,0.2,15,26,90,26,NA,NA
2013-10-06,SalmonGums,28.2,8.5,0,13,20,59,18,NA,NA
2013-10-07,SalmonGums,31.3,4.2,0,11,24,38,14,NA,NA
2013-10-08,SalmonGums,31.8,5.1,0,15,13,40,18,NA,NA
2013-10-09,SalmonGums,14.5,11.3,0,26,9,76,91,NA,NA
2013-10-10,SalmonGums,22.2,6,13,15,13,59,31,NA,NA
2013-10-11,SalmonGums,26.2,5.9,0,17,28,45,24,NA,NA
2013-10-12,SalmonGums,17.4,8.7,0,22,24,46,40,NA,NA
2013-10-13,SalmonGums,20.3,-0.8,0,13,13,42,28,NA,NA
2013-10-14,SalmonGums,24.9,3.7,0,17,9,39,18,NA,NA
2013-10-15,SalmonGums,30.9,4.8,0,13,28,31,12,NA,NA
2013-10-16,SalmonGums,23.2,14.2,0,28,30,56,49,NA,NA
2013-10-17,SalmonGums,27.9,0.9,0.6,19,17,44,19,NA,NA
2013-10-18,SalmonGums,31.7,6.5,0,11,19,46,15,NA,NA
2013-10-19,SalmonGums,27.1,7.9,0,15,28,53,53,NA,NA
2013-10-20,SalmonGums,14.4,10.2,11.2,19,20,89,89,NA,NA
2013-10-21,SalmonGums,18,5.8,15.4,15,20,74,50,NA,NA
2013-10-22,SalmonGums,19.8,6,0,11,9,59,37,NA,NA
2013-10-23,SalmonGums,21.8,1.1,0,13,22,49,36,NA,NA
2013-10-24,SalmonGums,21,8.1,0,24,15,60,44,NA,NA
2013-10-25,SalmonGums,31.9,10,0,24,13,45,17,NA,NA
2013-10-26,SalmonGums,24.6,8.3,0,19,20,64,53,NA,NA
2013-10-27,SalmonGums,26.2,13.8,0,15,9,62,32,NA,NA
2013-10-28,SalmonGums,23.6,10.6,0,19,15,65,40,NA,NA
2013-10-29,SalmonGums,27.6,9.3,0,13,9,58,30,NA,NA
2013-10-30,SalmonGums,32.6,10.5,0,19,19,41,20,NA,NA
2013-10-31,SalmonGums,38.9,17.9,0,28,28,14,41,NA,NA
2013-11-01,SalmonGums,23.9,13.9,0.2,15,19,75,52,NA,NA
2013-11-02,SalmonGums,21.8,12.6,0.2,26,30,72,49,NA,NA
2013-11-03,SalmonGums,28.2,12.8,0,26,19,52,30,NA,NA
2013-11-04,SalmonGums,37,14.9,0,19,11,37,14,NA,NA
2013-11-05,SalmonGums,21.6,19.4,0,20,30,69,63,NA,NA
2013-11-06,SalmonGums,23.7,9.9,0,17,15,59,37,NA,NA
